customer_id,Clothing,Cosmetic,Electronics,Market,Restaurant,Travel
1061,0.0,1.0,0.0,0.0,0.0,0.0
1103,0.0,0.0,1.0,0.0,0.0,0.0
1113,0.0,0.0,1.0,0.0,0.0,0.0
1176,0.0,0.0,0.0,0.0,1.0,0.0
1219,0.0,0.0,0.0,0.0,0.0,1.0
1246,0.0,0.0,0.0,0.0,0.0,1.0
1257,0.0,0.0,0.0,0.0,0.0,1.0
1285,0.0,0.0,0.0,1.0,0.0,0.0
1320,0.0,1.0,0.0,0.0,0.0,0.0
1335,0.0,0.0,0.0,1.0,0.0,0.0
1365,0.0,0.0,0.0,0.0,1.0,0.0
1370,0.0,0.0,1.0,0.0,0.0,0.0
1374,1.0,0.0,0.0,0.0,0.0,0.0
1396,0.0,1.0,0.0,0.0,0.0,0.0
1413,0.0,0.0,1.0,0.0,0.0,0.0
1463,0.0,0.0,0.0,0.0,1.0,0.0
1473,0.0,0.0,0.0,0.0,1.0,0.0
1550,0.0,1.0,0.0,0.0,0.0,0.0
1606,0.0,0.0,1.0,0.0,0.0,0.0
1617,0.0,0.0,0.0,0.0,0.0,1.0
1630,1.0,0.0,0.0,0.0,0.0,0.0
1665,1.0,0.0,0.0,0.0,0.0,0.0
1704,0.0,0.0,1.0,0.0,0.0,0.0
1736,0.0,1.0,0.0,0.0,0.0,0.0
1741,0.0,0.0,0.0,1.0,0.0,0.0
1742,1.0,0.0,0.0,0.0,0.0,0.0
1799,1.0,0.0,0.0,0.0,0.0,0.0
1808,0.0,0.0,0.0,1.0,0.0,0.0
1837,0.0,1.0,0.0,0.0,0.0,0.0
1853,0.0,0.0,1.0,0.0,0.0,0.0
1890,0.0,0.0,0.0,0.0,0.0,1.0
1900,0.0,1.0,0.0,0.0,0.0,0.0
1920,0.0,0.0,0.0,1.0,0.0,0.0
1942,0.0,0.0,1.0,0.0,0.0,0.0
1965,1.0,0.0,0.0,0.0,0.0,0.0
1985,1.0,0.0,0.0,0.0,0.0,0.0
1994,0.0,1.0,0.0,0.0,0.0,0.0
1995,0.0,0.0,0.0,1.0,0.0,0.0
2008,1.0,0.0,0.0,0.0,0.0,0.0
2034,0.0,0.0,0.0,0.0,1.0,0.0
2037,0.0,0.0,0.0,0.0,0.0,1.0
2063,0.0,0.0,0.0,1.0,0.0,0.0
2117,0.0,0.0,0.0,0.0,1.0,0.0
2128,0.0,0.0,0.0,1.0,0.0,0.0
2136,0.0,0.0,0.0,1.0,0.0,0.0
2142,1.0,0.0,0.0,0.0,0.0,0.0
2168,1.0,0.0,0.0,0.0,0.0,0.0
2190,0.0,1.0,0.0,0.0,0.0,0.0
2195,0.0,1.0,0.0,0.0,0.0,0.0
2242,0.0,0.0,1.0,0.0,0.0,0.0
2244,0.0,0.0,1.0,0.0,0.0,0.0
2290,0.0,0.0,0.0,1.0,0.0,0.0
2293,1.0,0.0,0.0,0.0,0.0,0.0
2411,0.0,0.0,0.0,1.0,0.0,0.0
2417,0.0,0.0,0.0,0.0,1.0,0.0
2448,1.0,0.0,0.0,0.0,0.0,0.0
2498,1.0,0.0,0.0,0.0,0.0,0.0
2512,0.0,0.0,0.0,0.0,1.0,0.0
2545,0.0,1.0,0.0,0.0,0.0,0.0
2569,0.0,0.0,0.0,1.0,0.0,0.0
2582,0.0,0.0,0.0,0.0,0.0,1.0
2630,0.0,0.0,1.0,0.0,0.0,0.0
2631,0.0,0.0,1.0,0.0,0.0,0.0
2637,0.0,0.0,0.0,0.0,1.0,0.0
2644,0.0,0.0,0.0,1.0,0.0,0.0
2666,1.0,0.0,0.0,0.0,0.0,0.0
2682,0.0,0.0,1.0,0.0,0.0,0.0
2706,0.0,0.0,0.0,0.0,1.0,0.0
2740,0.0,0.0,0.0,0.0,0.0,1.0
2779,0.0,1.0,0.0,0.0,0.0,0.0
2784,1.0,0.0,0.0,0.0,0.0,0.0
2791,0.0,0.0,1.0,0.0,0.0,0.0
2795,0.0,0.0,1.0,0.0,0.0,0.0
2838,0.0,1.0,0.0,0.0,0.0,0.0
2870,0.0,0.0,0.0,0.0,0.0,1.0
2926,1.0,0.0,0.0,0.0,0.0,0.0
2928,1.0,0.0,0.0,0.0,0.0,0.0
2931,0.0,0.0,0.0,0.0,1.0,0.0
2961,1.0,0.0,0.0,0.0,0.0,0.0
2962,1.0,0.0,0.0,0.0,0.0,0.0
2999,0.0,0.0,0.0,0.0,1.0,0.0
3064,0.0,0.0,0.0,1.0,0.0,0.0
3079,0.0,0.0,0.0,0.0,0.0,1.0
3117,0.0,1.0,0.0,0.0,0.0,0.0
3156,0.0,0.0,0.0,0.0,1.0,0.0
3176,0.0,0.0,0.0,0.0,0.0,1.0
3182,0.0,0.0,0.0,1.0,0.0,0.0
3197,0.0,0.0,0.0,1.0,0.0,0.0
3258,0.0,0.0,1.0,0.0,0.0,0.0
3268,0.0,0.0,1.0,0.0,0.0,0.0
3279,0.0,1.0,0.0,0.0,0.0,0.0
3339,0.0,0.0,0.0,0.0,0.0,1.0
3370,1.0,0.0,0.0,0.0,0.0,0.0
3402,1.0,0.0,0.0,0.0,0.0,0.0
3409,0.0,1.0,0.0,0.0,0.0,0.0
3410,0.0,0.0,0.0,0.0,1.0,0.0
3433,0.0,0.0,0.0,1.0,0.0,0.0
3444,0.0,0.0,0.0,1.0,0.0,0.0
3530,0.0,0.0,0.0,0.0,0.0,1.0
3535,0.0,0.0,0.0,0.0,1.0,0.0
3546,0.0,1.0,0.0,0.0,0.0,0.0
3550,0.0,0.0,0.0,1.0,0.0,0.0
3554,0.0,0.0,0.0,1.0,0.0,0.0
3576,0.0,1.0,0.0,0.0,0.0,0.0
3604,0.0,1.0,0.0,0.0,0.0,0.0
3608,0.0,0.0,0.0,0.0,1.0,0.0
3612,0.0,0.0,0.0,0.0,0.0,1.0
3613,0.0,0.0,0.0,1.0,0.0,0.0
3649,0.0,0.0,0.0,1.0,0.0,0.0
3673,1.0,0.0,0.0,0.0,0.0,0.0
3674,0.0,0.0,0.0,0.0,1.0,0.0
3720,0.0,0.0,0.0,0.0,0.0,1.0
3731,1.0,0.0,0.0,0.0,0.0,0.0
3739,0.0,0.0,0.0,1.0,0.0,0.0
3778,0.0,0.0,0.0,1.0,0.0,0.0
3807,0.0,1.0,0.0,0.0,0.0,0.0
3857,1.0,0.0,0.0,0.0,0.0,0.0
3898,1.0,0.0,0.0,0.0,0.0,0.0
3899,0.0,0.0,1.0,0.0,0.0,0.0
3969,0.0,0.0,0.0,0.0,0.0,1.0
3974,0.0,0.0,1.0,0.0,0.0,0.0
3989,1.0,0.0,0.0,0.0,0.0,0.0
4044,0.0,0.0,0.0,0.0,1.0,0.0
4052,0.0,0.0,1.0,0.0,0.0,0.0
4063,0.0,0.0,0.0,1.0,0.0,0.0
4125,1.0,0.0,0.0,0.0,0.0,0.0
4134,0.0,0.0,1.0,0.0,0.0,0.0
4198,0.0,0.0,0.0,0.0,1.0,0.0
4201,1.0,0.0,0.0,0.0,0.0,0.0
4202,0.0,0.0,0.0,0.0,0.0,1.0
4253,0.0,0.0,0.0,0.0,0.0,1.0
4279,0.0,0.0,0.0,0.0,0.0,1.0
4316,0.0,0.0,0.0,0.0,1.0,0.0
4324,0.0,0.0,0.0,0.0,0.0,1.0
4368,0.0,0.0,1.0,0.0,0.0,0.0
4373,0.0,0.0,1.0,0.0,0.0,0.0
4387,0.0,1.0,0.0,0.0,0.0,0.0
4413,1.0,0.0,0.0,0.0,0.0,0.0
4427,1.0,0.0,0.0,0.0,0.0,0.0
4430,0.0,0.0,1.0,0.0,0.0,0.0
4437,0.0,0.0,1.0,0.0,0.0,0.0
4446,0.0,0.0,0.0,1.0,0.0,0.0
4458,0.0,0.0,0.0,0.0,0.0,1.0
4516,1.0,0.0,0.0,0.0,0.0,0.0
4533,1.0,0.0,0.0,0.0,0.0,0.0
4553,0.0,0.0,0.0,0.0,1.0,0.0
4577,0.0,0.0,1.0,0.0,0.0,0.0
4634,0.0,0.0,1.0,0.0,0.0,0.0
4652,0.0,0.0,1.0,0.0,0.0,0.0
4656,0.0,0.0,0.0,0.0,0.0,1.0
4694,0.0,0.0,0.0,1.0,0.0,0.0
4718,0.0,0.0,0.0,0.0,0.0,1.0
4751,0.0,0.0,0.0,1.0,0.0,0.0
4793,0.0,0.0,0.0,0.0,1.0,0.0
4799,1.0,0.0,0.0,0.0,0.0,0.0
4800,0.0,0.0,1.0,0.0,0.0,0.0
4821,0.0,0.0,1.0,0.0,0.0,0.0
4823,0.0,0.0,0.0,0.0,0.0,1.0
4838,1.0,0.0,0.0,0.0,0.0,0.0
4842,0.0,0.0,1.0,0.0,0.0,0.0
4854,1.0,0.0,0.0,0.0,0.0,0.0
4876,1.0,0.0,0.0,0.0,0.0,0.0
4905,0.0,1.0,0.0,0.0,0.0,0.0
4912,0.0,1.0,0.0,0.0,0.0,0.0
4926,0.0,0.0,0.0,1.0,0.0,0.0
4939,0.0,0.0,0.0,0.0,0.0,1.0
4948,1.0,0.0,0.0,0.0,0.0,0.0
4987,1.0,0.0,0.0,0.0,0.0,0.0
5003,0.0,0.0,0.0,1.0,0.0,0.0
5006,0.0,1.0,0.0,0.0,0.0,0.0
5018,0.0,0.0,0.0,1.0,0.0,0.0
5028,0.0,0.0,0.0,0.0,1.0,0.0
5036,0.0,0.0,1.0,0.0,0.0,0.0
5045,1.0,0.0,0.0,0.0,0.0,0.0
5060,0.0,0.0,0.0,0.0,0.0,1.0
5068,0.0,0.0,1.0,0.0,0.0,0.0
5106,0.0,0.0,0.0,1.0,0.0,0.0
5145,0.0,0.0,0.0,0.0,1.0,0.0
5147,0.0,0.0,0.0,1.0,0.0,0.0
5155,0.0,0.0,0.0,1.0,0.0,0.0
5164,0.0,0.0,0.0,0.0,1.0,0.0
5234,0.0,1.0,0.0,0.0,0.0,0.0
5266,0.0,0.0,0.0,1.0,0.0,0.0
5275,0.0,0.0,0.0,0.0,0.0,1.0
5277,0.0,0.0,0.0,1.0,0.0,0.0
5303,0.0,0.0,0.0,1.0,0.0,0.0
5330,0.0,1.0,0.0,0.0,0.0,0.0
5385,0.0,0.0,0.0,1.0,0.0,0.0
5403,0.0,0.0,0.0,1.0,0.0,0.0
5424,0.0,0.0,0.0,0.0,0.0,1.0
5463,0.0,1.0,0.0,0.0,0.0,0.0
5467,0.0,0.0,0.0,0.0,0.0,1.0
5476,0.0,0.0,1.0,0.0,0.0,0.0
5477,0.0,1.0,0.0,0.0,0.0,0.0
5486,0.0,0.0,0.0,0.0,0.0,1.0
5498,0.0,0.0,1.0,0.0,0.0,0.0
5512,0.0,0.0,0.0,0.0,0.0,1.0
5521,1.0,0.0,0.0,0.0,0.0,0.0
5526,0.0,0.0,0.0,1.0,0.0,0.0
5527,0.0,0.0,1.0,0.0,0.0,0.0
5553,0.0,0.0,0.0,1.0,0.0,0.0
5565,0.0,0.0,0.0,0.0,0.0,1.0
5581,0.0,1.0,0.0,0.0,0.0,0.0
5584,0.0,1.0,0.0,0.0,0.0,0.0
5595,0.0,0.0,0.0,0.0,0.0,1.0
5604,0.0,0.0,0.0,1.0,0.0,0.0
5605,0.0,0.0,0.0,0.0,0.0,1.0
5659,1.0,0.0,0.0,0.0,0.0,0.0
5661,1.0,0.0,0.0,0.0,0.0,0.0
5667,0.0,0.0,0.0,1.0,0.0,0.0
5668,0.0,0.0,0.0,0.0,1.0,0.0
5680,0.0,0.0,0.0,1.0,0.0,0.0
5707,0.0,0.0,1.0,0.0,0.0,0.0
5725,0.0,0.0,0.0,0.0,1.0,0.0
5744,0.0,0.0,1.0,0.0,0.0,0.0
5786,0.0,0.0,1.0,0.0,0.0,0.0
5793,0.0,0.0,1.0,0.0,0.0,0.0
5812,1.0,0.0,0.0,0.0,0.0,0.0
5852,0.0,0.0,0.0,1.0,0.0,0.0
5871,0.0,0.0,0.0,0.0,0.0,1.0
5914,0.0,0.0,0.0,0.0,1.0,0.0
5938,0.0,0.0,0.0,1.0,0.0,0.0
6081,0.0,0.0,0.0,0.0,0.0,1.0
6133,0.0,0.0,0.0,1.0,0.0,0.0
6173,0.0,0.0,0.0,0.0,1.0,0.0
6203,0.0,0.0,0.0,0.0,1.0,0.0
6206,0.0,0.0,1.0,0.0,0.0,0.0
6209,0.0,1.0,0.0,0.0,0.0,0.0
6222,0.0,0.0,0.0,0.0,0.0,1.0
6225,0.0,0.0,0.0,0.0,1.0,0.0
6229,0.0,0.0,0.0,0.0,0.0,1.0
6284,0.0,0.0,1.0,0.0,0.0,0.0
6296,0.0,0.0,0.0,0.0,1.0,0.0
6309,0.0,0.0,0.0,0.0,1.0,0.0
6332,0.0,0.0,0.0,1.0,0.0,0.0
6361,0.0,0.0,0.0,1.0,0.0,0.0
6375,1.0,0.0,0.0,0.0,0.0,0.0
6376,0.0,0.0,1.0,0.0,0.0,0.0
6395,0.0,0.0,0.0,0.0,1.0,0.0
6434,0.0,0.0,0.0,0.0,1.0,0.0
6447,0.0,0.0,0.0,0.0,0.0,1.0
6461,1.0,0.0,0.0,0.0,0.0,0.0
6463,0.0,0.0,0.0,0.0,1.0,0.0
6466,0.0,0.0,0.0,0.0,1.0,0.0
6469,0.0,1.0,0.0,0.0,0.0,0.0
6510,1.0,0.0,0.0,0.0,0.0,0.0
6525,0.0,0.0,1.0,0.0,0.0,0.0
6526,0.0,0.0,0.0,1.0,0.0,0.0
6535,0.0,0.0,0.0,0.0,1.0,0.0
6559,0.0,0.0,0.0,0.0,1.0,0.0
6572,0.0,0.0,0.0,1.0,0.0,0.0
6590,0.0,0.0,0.0,1.0,0.0,0.0
6597,0.0,0.0,0.0,0.0,1.0,0.0
6602,0.0,0.0,0.0,0.0,0.0,1.0
6619,0.0,0.0,1.0,0.0,0.0,0.0
6659,0.0,0.0,0.0,0.0,0.0,1.0
6660,1.0,0.0,0.0,0.0,0.0,0.0
6662,1.0,0.0,0.0,0.0,0.0,0.0
6685,0.0,0.0,0.0,1.0,0.0,0.0
6734,0.0,1.0,0.0,0.0,0.0,0.0
6749,0.0,1.0,0.0,0.0,0.0,0.0
6794,0.0,0.0,1.0,0.0,0.0,0.0
6800,1.0,0.0,0.0,0.0,0.0,0.0
6806,0.0,1.0,0.0,0.0,0.0,0.0
6832,1.0,0.0,0.0,0.0,0.0,0.0
6858,1.0,0.0,0.0,0.0,0.0,0.0
6870,0.0,1.0,0.0,0.0,0.0,0.0
6887,0.0,0.0,1.0,0.0,0.0,0.0
6905,0.0,0.0,0.0,1.0,0.0,0.0
6935,0.0,1.0,0.0,0.0,0.0,0.0
6994,0.0,0.0,0.0,0.0,1.0,0.0
6998,0.0,0.0,0.0,0.0,0.0,1.0
7010,0.0,0.0,1.0,0.0,0.0,0.0
7015,0.0,0.0,0.0,0.0,1.0,0.0
7020,0.0,0.0,0.0,0.0,0.0,1.0
7065,1.0,0.0,0.0,0.0,0.0,0.0
7083,0.0,0.0,1.0,0.0,0.0,0.0
7099,0.0,0.0,0.0,0.0,0.0,1.0
7101,0.0,1.0,0.0,0.0,0.0,0.0
7117,1.0,0.0,0.0,0.0,0.0,0.0
7139,0.0,0.0,0.0,1.0,0.0,0.0
7150,0.0,0.0,0.0,0.0,1.0,0.0
7159,0.0,0.0,0.0,0.0,1.0,0.0
7167,0.0,0.0,0.0,0.0,0.0,1.0
7204,1.0,0.0,0.0,0.0,0.0,0.0
7219,0.0,0.0,0.0,1.0,0.0,0.0
7230,0.0,0.0,1.0,0.0,0.0,0.0
7238,0.0,0.0,0.0,0.0,1.0,0.0
7248,0.0,1.0,0.0,0.0,0.0,0.0
7268,0.0,0.0,0.0,0.0,1.0,0.0
7309,0.0,1.0,0.0,0.0,0.0,0.0
7312,0.0,0.0,0.0,0.0,0.0,1.0
7344,1.0,0.0,0.0,0.0,0.0,0.0
7366,0.0,0.0,0.0,1.0,0.0,0.0
7391,0.0,0.0,1.0,0.0,0.0,0.0
7398,0.0,0.0,0.0,0.0,1.0,0.0
7399,0.0,0.0,0.0,0.0,1.0,0.0
7401,0.0,0.0,0.0,0.0,0.0,1.0
7429,0.0,0.0,0.0,0.0,1.0,0.0
7432,0.0,0.0,0.0,0.0,1.0,0.0
7463,0.0,1.0,0.0,0.0,0.0,0.0
7493,0.0,0.0,0.0,0.0,1.0,0.0
7504,0.0,0.0,0.0,1.0,0.0,0.0
7514,0.0,1.0,0.0,0.0,0.0,0.0
7607,1.0,0.0,0.0,0.0,0.0,0.0
7608,0.0,1.0,0.0,0.0,0.0,0.0
7651,0.0,0.0,0.0,0.0,0.0,1.0
7696,0.0,0.0,0.0,0.0,1.0,0.0
7710,0.0,0.0,0.0,1.0,0.0,0.0
7727,0.0,0.0,0.0,0.0,1.0,0.0
7739,0.0,1.0,0.0,0.0,0.0,0.0
7745,1.0,0.0,0.0,0.0,0.0,0.0
7753,0.0,0.0,1.0,0.0,0.0,0.0
7755,0.0,0.0,0.0,0.0,1.0,0.0
7772,0.0,0.0,0.0,0.0,0.0,1.0
7793,0.0,0.0,0.0,0.0,1.0,0.0
7829,0.0,0.0,0.0,0.0,1.0,0.0
7882,0.0,1.0,0.0,0.0,0.0,0.0
7935,0.0,0.0,0.0,1.0,0.0,0.0
7938,0.0,0.0,0.0,0.0,1.0,0.0
7940,0.0,0.0,0.0,1.0,0.0,0.0
7997,0.0,0.0,0.0,0.0,0.0,1.0
8049,1.0,0.0,0.0,0.0,0.0,0.0
8070,0.0,0.0,1.0,0.0,0.0,0.0
8073,0.0,0.0,1.0,0.0,0.0,0.0
8084,0.0,0.0,0.0,0.0,1.0,0.0
8091,1.0,0.0,0.0,0.0,0.0,0.0
8100,0.0,0.0,0.0,0.0,1.0,0.0
8122,0.0,0.0,1.0,0.0,0.0,0.0
8146,0.0,0.0,1.0,0.0,0.0,0.0
8147,0.0,0.0,0.0,0.0,1.0,0.0
8164,0.0,1.0,0.0,0.0,0.0,0.0
8192,0.0,0.0,0.0,0.0,1.0,0.0
8229,0.0,1.0,0.0,0.0,0.0,0.0
8241,0.0,1.0,0.0,0.0,0.0,0.0
8255,0.0,0.0,0.0,0.0,0.0,1.0
8301,0.0,1.0,0.0,0.0,0.0,0.0
8304,0.0,0.0,0.0,1.0,0.0,0.0
8307,0.0,1.0,0.0,0.0,0.0,0.0
8318,0.0,0.0,1.0,0.0,0.0,0.0
8336,0.0,0.0,1.0,0.0,0.0,0.0
8352,0.0,0.0,0.0,0.0,0.0,1.0
8370,0.0,1.0,0.0,0.0,0.0,0.0
8433,0.0,1.0,0.0,0.0,0.0,0.0
8441,0.0,0.0,0.0,0.0,0.0,1.0
8449,0.0,0.0,0.0,1.0,0.0,0.0
8465,0.0,0.0,0.0,0.0,0.0,1.0
8477,1.0,0.0,0.0,0.0,0.0,0.0
8513,0.0,0.0,0.0,1.0,0.0,0.0
8559,0.0,1.0,0.0,0.0,0.0,0.0
8570,0.0,1.0,0.0,0.0,0.0,0.0
8589,0.0,1.0,0.0,0.0,0.0,0.0
8600,0.0,0.0,0.0,0.0,1.0,0.0
8641,0.0,0.0,0.0,0.0,1.0,0.0
8693,0.0,0.0,1.0,0.0,0.0,0.0
8729,1.0,0.0,0.0,0.0,0.0,0.0
8742,0.0,0.0,0.0,0.0,0.0,1.0
8759,0.0,0.0,0.0,0.0,1.0,0.0
8765,0.0,0.0,0.0,0.0,0.0,1.0
8785,0.0,0.0,1.0,0.0,0.0,0.0
8787,0.0,0.0,0.0,0.0,0.0,1.0
8807,0.0,0.0,0.0,1.0,0.0,0.0
8892,0.0,1.0,0.0,0.0,0.0,0.0
8905,0.0,0.0,0.0,1.0,0.0,0.0
8965,0.0,1.0,0.0,0.0,0.0,0.0
9001,0.0,0.0,0.0,0.0,1.0,0.0
9010,0.0,1.0,0.0,0.0,0.0,0.0
9167,0.0,0.0,0.0,0.0,0.0,1.0
9172,0.0,0.0,0.0,1.0,0.0,0.0
9188,0.0,0.0,0.0,0.0,0.0,1.0
9222,0.0,1.0,0.0,0.0,0.0,0.0
9260,1.0,0.0,0.0,0.0,0.0,0.0
9280,0.0,1.0,0.0,0.0,0.0,0.0
9286,0.0,0.0,0.0,0.0,0.0,1.0
9346,0.0,0.0,0.0,1.0,0.0,0.0
9357,0.0,0.0,0.0,0.0,0.0,1.0
9385,1.0,0.0,0.0,0.0,0.0,0.0
9393,0.0,0.0,0.0,0.0,1.0,0.0
9403,0.0,0.0,0.0,0.0,1.0,0.0
9486,1.0,0.0,0.0,0.0,0.0,0.0
9499,0.0,0.0,0.0,0.0,1.0,0.0
9502,0.0,0.0,1.0,0.0,0.0,0.0
9523,1.0,0.0,0.0,0.0,0.0,0.0
9528,0.0,0.0,0.0,1.0,0.0,0.0
9626,0.0,1.0,0.0,0.0,0.0,0.0
9638,0.0,0.0,0.0,1.0,0.0,0.0
9657,0.0,0.0,0.0,0.0,0.0,1.0
9664,0.0,0.0,1.0,0.0,0.0,0.0
9730,0.0,0.0,1.0,0.0,0.0,0.0
9736,0.0,0.0,0.0,1.0,0.0,0.0
9741,0.0,0.0,0.0,0.0,0.0,1.0
9753,0.0,0.0,0.0,0.0,1.0,0.0
9767,0.0,0.0,0.0,0.0,1.0,0.0
9774,0.0,0.0,1.0,0.0,0.0,0.0
9789,1.0,0.0,0.0,0.0,0.0,0.0
9795,0.0,0.0,0.0,0.0,1.0,0.0
9806,0.0,0.0,0.0,1.0,0.0,0.0
9807,0.0,1.0,0.0,0.0,0.0,0.0
9855,0.0,0.0,0.0,0.0,0.0,1.0
9856,0.0,0.0,0.0,0.0,0.0,1.0
9859,1.0,0.0,0.0,0.0,0.0,0.0
9866,0.0,0.0,1.0,0.0,0.0,0.0
9871,0.0,0.0,0.0,0.0,0.0,1.0
9896,0.0,0.0,0.0,0.0,0.0,1.0
9903,0.0,1.0,0.0,0.0,0.0,0.0
9955,0.0,0.0,0.0,0.0,1.0,0.0
10018,1.0,0.0,0.0,0.0,0.0,0.0
10051,0.0,0.0,0.0,0.0,1.0,0.0
10060,0.0,0.0,1.0,0.0,0.0,0.0
10078,0.0,0.0,0.0,0.0,1.0,0.0
10088,0.0,0.0,0.0,1.0,0.0,0.0
10100,1.0,0.0,0.0,0.0,0.0,0.0
10126,1.0,0.0,0.0,0.0,0.0,0.0
10133,0.0,1.0,0.0,0.0,0.0,0.0
10191,1.0,0.0,0.0,0.0,0.0,0.0
10227,0.0,0.0,0.0,1.0,0.0,0.0
10235,0.0,0.0,0.0,0.0,0.0,1.0
10246,0.0,0.0,0.0,0.0,0.0,1.0
10252,0.0,0.0,1.0,0.0,0.0,0.0
10255,0.0,0.0,0.0,0.0,0.0,1.0
10300,0.0,1.0,0.0,0.0,0.0,0.0
10314,0.0,0.0,0.0,0.0,0.0,1.0
10360,0.0,0.0,0.0,0.0,1.0,0.0
10373,0.0,1.0,0.0,0.0,0.0,0.0
10422,0.0,0.0,0.0,0.0,1.0,0.0
10429,0.0,0.0,0.0,0.0,1.0,0.0
10431,0.0,1.0,0.0,0.0,0.0,0.0
10439,0.0,0.0,0.0,0.0,1.0,0.0
10487,0.0,0.0,1.0,0.0,0.0,0.0
10498,1.0,0.0,0.0,0.0,0.0,0.0
10520,0.0,0.0,0.0,0.0,0.0,1.0
10605,0.0,1.0,0.0,0.0,0.0,0.0
10669,0.0,0.0,0.0,1.0,0.0,0.0
10718,0.0,0.0,0.0,0.0,1.0,0.0
10762,0.0,0.0,0.0,0.0,0.0,1.0
10770,0.0,0.0,1.0,0.0,0.0,0.0
10776,0.0,0.0,1.0,0.0,0.0,0.0
10802,0.0,1.0,0.0,0.0,0.0,0.0
10818,0.0,0.0,0.0,1.0,0.0,0.0
10833,0.0,0.0,0.0,0.0,1.0,0.0
10842,0.0,0.0,0.0,0.0,1.0,0.0
10847,0.0,0.0,0.0,0.0,1.0,0.0
10854,1.0,0.0,0.0,0.0,0.0,0.0
10895,0.0,0.0,0.0,0.0,0.0,1.0
10915,1.0,0.0,0.0,0.0,0.0,0.0
10925,0.0,1.0,0.0,0.0,0.0,0.0
10945,0.0,1.0,0.0,0.0,0.0,0.0
10965,0.0,0.0,0.0,0.0,0.0,1.0
10976,0.0,0.0,1.0,0.0,0.0,0.0
11030,0.0,1.0,0.0,0.0,0.0,0.0
11073,0.0,0.0,0.0,1.0,0.0,0.0
11078,1.0,0.0,0.0,0.0,0.0,0.0
11087,0.0,1.0,0.0,0.0,0.0,0.0
11094,0.0,0.0,0.0,0.0,1.0,0.0
11117,1.0,0.0,0.0,0.0,0.0,0.0
11121,0.0,0.0,0.0,0.0,0.0,1.0
11128,0.0,0.0,1.0,0.0,0.0,0.0
11130,0.0,0.0,0.0,0.0,1.0,0.0
11154,0.0,1.0,0.0,0.0,0.0,0.0
11165,0.0,0.0,0.0,0.0,1.0,0.0
