customer_id,Clothing,Cosmetic,Electronics,Market,Restaurant,Travel
5667,0.0,0.0,0.0,22.41,0.0,0.0
5668,0.0,0.0,0.0,0.0,74.77,0.0
5680,0.0,0.0,0.0,496.76,0.0,0.0
5707,0.0,0.0,955.38,0.0,0.0,0.0
5725,0.0,0.0,0.0,0.0,65.14,0.0
5744,0.0,0.0,358.22,0.0,0.0,0.0
5786,0.0,0.0,775.66,0.0,0.0,0.0
5793,0.0,0.0,538.53,0.0,0.0,0.0
5812,213.59,0.0,0.0,0.0,0.0,0.0
5852,0.0,0.0,0.0,326.67,0.0,0.0
5871,0.0,0.0,0.0,0.0,0.0,1029.27
5914,0.0,0.0,0.0,0.0,64.84,0.0
5938,0.0,0.0,0.0,79.32,0.0,0.0
6081,0.0,0.0,0.0,0.0,0.0,2086.74
6133,0.0,0.0,0.0,46.47,0.0,0.0
6173,0.0,0.0,0.0,0.0,14.99,0.0
6203,0.0,0.0,0.0,0.0,60.04,0.0
6206,0.0,0.0,647.98,0.0,0.0,0.0
6209,0.0,14.36,0.0,0.0,0.0,0.0
6222,0.0,0.0,0.0,0.0,0.0,2274.4
6225,0.0,0.0,0.0,0.0,38.7,0.0
6229,0.0,0.0,0.0,0.0,0.0,2796.74
6284,0.0,0.0,707.12,0.0,0.0,0.0
6296,0.0,0.0,0.0,0.0,54.28,0.0
6309,0.0,0.0,0.0,0.0,80.97,0.0
6332,0.0,0.0,0.0,14.67,0.0,0.0
6361,0.0,0.0,0.0,172.89,0.0,0.0
6375,92.11,0.0,0.0,0.0,0.0,0.0
6376,0.0,0.0,483.97,0.0,0.0,0.0
6395,0.0,0.0,0.0,0.0,92.97,0.0
6434,0.0,0.0,0.0,0.0,15.68,0.0
6447,0.0,0.0,0.0,0.0,0.0,236.25
6461,188.95,0.0,0.0,0.0,0.0,0.0
6463,0.0,0.0,0.0,0.0,12.11,0.0
6466,0.0,0.0,0.0,0.0,62.51,0.0
6469,0.0,96.9,0.0,0.0,0.0,0.0
6510,119.6,0.0,0.0,0.0,0.0,0.0
6525,0.0,0.0,774.24,0.0,0.0,0.0
6526,0.0,0.0,0.0,344.11,0.0,0.0
6535,0.0,0.0,0.0,0.0,78.58,0.0
6559,0.0,0.0,0.0,0.0,24.96,0.0
6572,0.0,0.0,0.0,203.75,0.0,0.0
6590,0.0,0.0,0.0,18.69,0.0,0.0
6597,0.0,0.0,0.0,0.0,68.61,0.0
6602,0.0,0.0,0.0,0.0,0.0,2865.86
6619,0.0,0.0,735.02,0.0,0.0,0.0
6659,0.0,0.0,0.0,0.0,0.0,2845.25
6660,102.31,0.0,0.0,0.0,0.0,0.0
6662,288.75,0.0,0.0,0.0,0.0,0.0
6685,0.0,0.0,0.0,34.14,0.0,0.0
6734,0.0,125.21,0.0,0.0,0.0,0.0
6749,0.0,145.15,0.0,0.0,0.0,0.0
6794,0.0,0.0,478.69,0.0,0.0,0.0
6800,198.14,0.0,0.0,0.0,0.0,0.0
6806,0.0,59.39,0.0,0.0,0.0,0.0
6832,264.56,0.0,0.0,0.0,0.0,0.0
6858,47.78,0.0,0.0,0.0,0.0,0.0
6870,0.0,84.27,0.0,0.0,0.0,0.0
6887,0.0,0.0,282.72,0.0,0.0,0.0
6905,0.0,0.0,0.0,366.56,0.0,0.0
6935,0.0,17.06,0.0,0.0,0.0,0.0
6994,0.0,0.0,0.0,0.0,79.06,0.0
6998,0.0,0.0,0.0,0.0,0.0,1935.91
7010,0.0,0.0,610.69,0.0,0.0,0.0
7015,0.0,0.0,0.0,0.0,47.16,0.0
7020,0.0,0.0,0.0,0.0,0.0,1550.34
7065,223.72,0.0,0.0,0.0,0.0,0.0
7083,0.0,0.0,692.24,0.0,0.0,0.0
7099,0.0,0.0,0.0,0.0,0.0,2964.13
7101,0.0,105.29,0.0,0.0,0.0,0.0
7117,245.09,0.0,0.0,0.0,0.0,0.0
7139,0.0,0.0,0.0,117.08,0.0,0.0
7150,0.0,0.0,0.0,0.0,23.98,0.0
7159,0.0,0.0,0.0,0.0,78.96,0.0
7167,0.0,0.0,0.0,0.0,0.0,2337.8
7204,175.27,0.0,0.0,0.0,0.0,0.0
7219,0.0,0.0,0.0,21.95,0.0,0.0
7230,0.0,0.0,227.56,0.0,0.0,0.0
7238,0.0,0.0,0.0,0.0,22.11,0.0
7248,0.0,147.04,0.0,0.0,0.0,0.0
7268,0.0,0.0,0.0,0.0,25.53,0.0
7309,0.0,91.01,0.0,0.0,0.0,0.0
7312,0.0,0.0,0.0,0.0,0.0,2711.24
7344,166.07,0.0,0.0,0.0,0.0,0.0
7366,0.0,0.0,0.0,484.08,0.0,0.0
7391,0.0,0.0,623.63,0.0,0.0,0.0
7398,0.0,0.0,0.0,0.0,82.3,0.0
7399,0.0,0.0,0.0,0.0,83.06,0.0
7401,0.0,0.0,0.0,0.0,0.0,1695.09
7429,0.0,0.0,0.0,0.0,20.32,0.0
7432,0.0,0.0,0.0,0.0,47.78,0.0
7463,0.0,85.43,0.0,0.0,0.0,0.0
7493,0.0,0.0,0.0,0.0,37.48,0.0
7504,0.0,0.0,0.0,186.03,0.0,0.0
7514,0.0,60.97,0.0,0.0,0.0,0.0
7607,117.03,0.0,0.0,0.0,0.0,0.0
7608,0.0,35.9,0.0,0.0,0.0,0.0
7651,0.0,0.0,0.0,0.0,0.0,1981.81
7696,0.0,0.0,0.0,0.0,54.29,0.0
7710,0.0,0.0,0.0,218.9,0.0,0.0
7727,0.0,0.0,0.0,0.0,94.23,0.0
7739,0.0,123.74,0.0,0.0,0.0,0.0
7745,55.94,0.0,0.0,0.0,0.0,0.0
7753,0.0,0.0,747.03,0.0,0.0,0.0
7755,0.0,0.0,0.0,0.0,83.72,0.0
7772,0.0,0.0,0.0,0.0,0.0,2567.48
7793,0.0,0.0,0.0,0.0,12.67,0.0
7829,0.0,0.0,0.0,0.0,18.03,0.0
7882,0.0,135.56,0.0,0.0,0.0,0.0
7935,0.0,0.0,0.0,278.75,0.0,0.0
7938,0.0,0.0,0.0,0.0,15.53,0.0
7940,0.0,0.0,0.0,300.35,0.0,0.0
7997,0.0,0.0,0.0,0.0,0.0,2034.71
8049,65.67,0.0,0.0,0.0,0.0,0.0
8070,0.0,0.0,195.34,0.0,0.0,0.0
8073,0.0,0.0,820.15,0.0,0.0,0.0
8084,0.0,0.0,0.0,0.0,20.02,0.0
8091,249.93,0.0,0.0,0.0,0.0,0.0
8100,0.0,0.0,0.0,0.0,69.63,0.0
8122,0.0,0.0,709.65,0.0,0.0,0.0
8146,0.0,0.0,875.31,0.0,0.0,0.0
8147,0.0,0.0,0.0,0.0,48.63,0.0
8164,0.0,162.47,0.0,0.0,0.0,0.0
8192,0.0,0.0,0.0,0.0,99.54,0.0
8229,0.0,128.59,0.0,0.0,0.0,0.0
8241,0.0,142.63,0.0,0.0,0.0,0.0
8255,0.0,0.0,0.0,0.0,0.0,2998.48
8301,0.0,106.72,0.0,0.0,0.0,0.0
8304,0.0,0.0,0.0,196.32,0.0,0.0
8307,0.0,88.61,0.0,0.0,0.0,0.0
8318,0.0,0.0,304.54,0.0,0.0,0.0
8336,0.0,0.0,399.02,0.0,0.0,0.0
8352,0.0,0.0,0.0,0.0,0.0,1756.0
8370,0.0,147.84,0.0,0.0,0.0,0.0
8433,0.0,160.48,0.0,0.0,0.0,0.0
8441,0.0,0.0,0.0,0.0,0.0,2383.68
8449,0.0,0.0,0.0,250.75,0.0,0.0
8465,0.0,0.0,0.0,0.0,0.0,1421.19
8477,164.37,0.0,0.0,0.0,0.0,0.0
8513,0.0,0.0,0.0,246.68,0.0,0.0
8559,0.0,131.73,0.0,0.0,0.0,0.0
8570,0.0,20.48,0.0,0.0,0.0,0.0
8589,0.0,197.5,0.0,0.0,0.0,0.0
8600,0.0,0.0,0.0,0.0,93.15,0.0
8641,0.0,0.0,0.0,0.0,73.93,0.0
8693,0.0,0.0,493.26,0.0,0.0,0.0
8729,228.34,0.0,0.0,0.0,0.0,0.0
8742,0.0,0.0,0.0,0.0,0.0,2296.91
8759,0.0,0.0,0.0,0.0,72.27,0.0
8765,0.0,0.0,0.0,0.0,0.0,2021.81
8785,0.0,0.0,534.34,0.0,0.0,0.0
8787,0.0,0.0,0.0,0.0,0.0,272.79
8807,0.0,0.0,0.0,373.04,0.0,0.0
8892,0.0,39.5,0.0,0.0,0.0,0.0
8905,0.0,0.0,0.0,70.0,0.0,0.0
8965,0.0,103.3,0.0,0.0,0.0,0.0
9001,0.0,0.0,0.0,0.0,55.25,0.0
9010,0.0,115.92,0.0,0.0,0.0,0.0
9167,0.0,0.0,0.0,0.0,0.0,2396.59
9172,0.0,0.0,0.0,77.82,0.0,0.0
9188,0.0,0.0,0.0,0.0,0.0,151.16
9222,0.0,77.26,0.0,0.0,0.0,0.0
9260,82.86,0.0,0.0,0.0,0.0,0.0
9280,0.0,62.68,0.0,0.0,0.0,0.0
9286,0.0,0.0,0.0,0.0,0.0,427.08
9346,0.0,0.0,0.0,365.38,0.0,0.0
9357,0.0,0.0,0.0,0.0,0.0,2866.91
9385,233.05,0.0,0.0,0.0,0.0,0.0
9393,0.0,0.0,0.0,0.0,41.57,0.0
9403,0.0,0.0,0.0,0.0,26.42,0.0
9486,67.09,0.0,0.0,0.0,0.0,0.0
9499,0.0,0.0,0.0,0.0,79.92,0.0
9502,0.0,0.0,995.5,0.0,0.0,0.0
9523,90.79,0.0,0.0,0.0,0.0,0.0
9528,0.0,0.0,0.0,499.73,0.0,0.0
9626,0.0,109.74,0.0,0.0,0.0,0.0
9638,0.0,0.0,0.0,337.98,0.0,0.0
9657,0.0,0.0,0.0,0.0,0.0,692.0
9664,0.0,0.0,256.69,0.0,0.0,0.0
9730,0.0,0.0,675.35,0.0,0.0,0.0
9736,0.0,0.0,0.0,72.46,0.0,0.0
9741,0.0,0.0,0.0,0.0,0.0,2085.86
9753,0.0,0.0,0.0,0.0,74.57,0.0
9767,0.0,0.0,0.0,0.0,76.1,0.0
9774,0.0,0.0,317.06,0.0,0.0,0.0
9789,49.84,0.0,0.0,0.0,0.0,0.0
9795,0.0,0.0,0.0,0.0,56.12,0.0
9806,0.0,0.0,0.0,485.16,0.0,0.0
9807,0.0,55.17,0.0,0.0,0.0,0.0
9855,0.0,0.0,0.0,0.0,0.0,590.6
9856,0.0,0.0,0.0,0.0,0.0,2380.19
9859,78.88,0.0,0.0,0.0,0.0,0.0
9866,0.0,0.0,641.63,0.0,0.0,0.0
9871,0.0,0.0,0.0,0.0,0.0,368.28
9896,0.0,0.0,0.0,0.0,0.0,1992.53
9903,0.0,151.19,0.0,0.0,0.0,0.0
9955,0.0,0.0,0.0,0.0,24.05,0.0
10018,59.7,0.0,0.0,0.0,0.0,0.0
10051,0.0,0.0,0.0,0.0,54.82,0.0
10060,0.0,0.0,449.86,0.0,0.0,0.0
10078,0.0,0.0,0.0,0.0,24.17,0.0
10088,0.0,0.0,0.0,301.71,0.0,0.0
10100,154.14,0.0,0.0,0.0,0.0,0.0
10126,110.98,0.0,0.0,0.0,0.0,0.0
10133,0.0,19.95,0.0,0.0,0.0,0.0
10191,107.83,0.0,0.0,0.0,0.0,0.0
10227,0.0,0.0,0.0,416.88,0.0,0.0
10235,0.0,0.0,0.0,0.0,0.0,206.82
10246,0.0,0.0,0.0,0.0,0.0,2631.7
10252,0.0,0.0,776.31,0.0,0.0,0.0
10255,0.0,0.0,0.0,0.0,0.0,1134.51
10300,0.0,73.25,0.0,0.0,0.0,0.0
10314,0.0,0.0,0.0,0.0,0.0,955.61
10360,0.0,0.0,0.0,0.0,21.03,0.0
10373,0.0,34.47,0.0,0.0,0.0,0.0
10422,0.0,0.0,0.0,0.0,24.99,0.0
10429,0.0,0.0,0.0,0.0,19.99,0.0
10431,0.0,118.88,0.0,0.0,0.0,0.0
10439,0.0,0.0,0.0,0.0,28.94,0.0
10487,0.0,0.0,67.48,0.0,0.0,0.0
10498,132.43,0.0,0.0,0.0,0.0,0.0
10520,0.0,0.0,0.0,0.0,0.0,2694.92
10605,0.0,66.56,0.0,0.0,0.0,0.0
10669,0.0,0.0,0.0,289.5,0.0,0.0
10718,0.0,0.0,0.0,0.0,43.97,0.0
10762,0.0,0.0,0.0,0.0,0.0,578.76
10770,0.0,0.0,704.96,0.0,0.0,0.0
10776,0.0,0.0,890.22,0.0,0.0,0.0
10802,0.0,132.35,0.0,0.0,0.0,0.0
10818,0.0,0.0,0.0,338.18,0.0,0.0
10833,0.0,0.0,0.0,0.0,32.02,0.0
10842,0.0,0.0,0.0,0.0,13.39,0.0
10847,0.0,0.0,0.0,0.0,34.85,0.0
10854,22.86,0.0,0.0,0.0,0.0,0.0
10895,0.0,0.0,0.0,0.0,0.0,968.3
10915,38.5,0.0,0.0,0.0,0.0,0.0
10925,0.0,58.4,0.0,0.0,0.0,0.0
10945,0.0,82.52,0.0,0.0,0.0,0.0
10965,0.0,0.0,0.0,0.0,0.0,357.22
10976,0.0,0.0,874.94,0.0,0.0,0.0
11030,0.0,51.04,0.0,0.0,0.0,0.0
11073,0.0,0.0,0.0,397.53,0.0,0.0
11078,148.4,0.0,0.0,0.0,0.0,0.0
11087,0.0,170.52,0.0,0.0,0.0,0.0
11094,0.0,0.0,0.0,0.0,64.01,0.0
11117,139.07,0.0,0.0,0.0,0.0,0.0
11121,0.0,0.0,0.0,0.0,0.0,2968.46
11128,0.0,0.0,444.07,0.0,0.0,0.0
11130,0.0,0.0,0.0,0.0,29.03,0.0
